timestamp,tweet_text,username,all_hashtags,followers_count
2020-10-25 19:44:50,Order Me At Fiverr: https://t.co/Ys801Uevph  #TrumpDevastation #Bangladesh #Bitcoin #Yoho #Kneeling #Chine #LinkedIn #Brooke #横浜流星 #Kneeling #COVID19 #SidNaaz #sponsor #Fatima #Google #GooglePlay #googledown https://t.co/IL11AQdhVR,b'mamunislam85',"['TrumpDevastation', 'Bangladesh', 'Bitcoin', 'Yoho', 'Kneeling', 'Chine', 'LinkedIn', 'Brooke', '横浜流星', 'Kneeling', 'COVID19', 'SidNaaz', 'sponsor', 'Fatima', 'Google', 'GooglePlay', 'googledown']",466
2020-10-25 19:40:33,"#Apple, #Google and a Deal That Controls the #Internet In a landmark antitrust complaint, the Justice Department is targeting a secretive partnership that is worth billions of dollars to both companies via @NYTimes https://t.co/fR9ltbEX3S",b'ethiketmedias',"['Apple', 'Google', 'Internet']",783
2020-10-25 19:35:56,"#Google Cloud today announced the launch of Lending DocAI, its first dedicated service for the mortgage industry. La pression se resserre ‼ #banque #crédit  https://t.co/DQrHp4PpDS",b'EmmanuelPLOTON',"['Google', 'banque', 'crédit']",474
2020-10-25 19:35:03,"Lawsuit claimed that gathering Incognito users’ IP addresses and other information from websites is deceptive, invades privacy, and violates federal wiretapping law. #Google https://t.co/nVoY3OPFEY",b'rothfiorettilaw',['Google'],122
2020-10-25 19:30:21,Zero to Differential #Privacy in 5 minutes on #Google #BigQuery https://t.co/fgPH4Bfcte #TechJunkieNews https://t.co/BUBey7TfXL,b'techjunkiejh',"['Privacy', 'Google', 'BigQuery', 'TechJunkieNews']",28658
2020-10-25 19:30:06,Does this make you want to buy the @GoogleStadia? #Gaming #Streaming #Google   https://t.co/OkxI146pvV,b'HAGamering',"['Gaming', 'Streaming', 'Google']",0
2020-10-25 19:29:50,"""Grow Your Business With Digital Marketing"" #TrumpHasCovid #DigitalMarketing #SEO #FacebookMarketing #instagramlive #Google  #USA #Businessman #YouTubeReviewTheReviewers #Amazon #GROWTH #trump #seoexpert #facebookads #grow  #upwork #fiverr #searchengines #usabusiness #usabuyers https://t.co/pfvz64IfZO",b'shantonxt786',"['TrumpHasCovid', 'DigitalMarketing', 'SEO', 'FacebookMarketing', 'instagramlive', 'Google', 'USA', 'Businessman', 'YouTubeReviewTheReviewers', 'Amazon', 'GROWTH', 'trump', 'seoexpert', 'facebookads', 'grow', 'upwork', 'fiverr', 'searchengines', 'usabusiness', 'usabuyers']",54
2020-10-25 19:29:46,The Bee Charm on #Google https://t.co/D8KODSaa2L,b'TheBeeCharm',['Google'],32
2020-10-25 19:28:29,"When @ZDNet  mentions @Unifiedpost ... #unifiedpost #fintech #googlecloud #docai #aifirst #google #gcpcloud #proud #ai #cloud #artificialintelligence  Google, FinTech group Unifiedpost team up on AI data capture https://t.co/3h7ZHzjjES via @ZDNet &amp; @SecurityCharlie",b'TomDausy',"['unifiedpost', 'fintech', 'googlecloud', 'docai', 'aifirst', 'google', 'gcpcloud', 'proud', 'ai', 'cloud', 'artificialintelligence']",2017
2020-10-25 19:26:45,"@Google please return to the previous icons, these new icons are not appeasing. Honestly loved the look and appeal of your traditional icons. #uidesign #uxdesign #icons #google",b'tylastech',"['uidesign', 'uxdesign', 'icons', 'google']",69
2020-10-25 19:24:24,"#Apple, #Google and a #Deal That Controls the #Internet https://t.co/vwhMOH92H8 #coopetition #partnerships #brandstrategy Can't fault  #strategic deal made 15 yrs ago for successful execution between #ecosystem players when #innovation &amp; #competition #technologyfirms was rampant",b'brandwingman',"['Apple', 'Google', 'Deal', 'Internet', 'coopetition', 'partnerships', 'brandstrategy', 'strategic', 'ecosystem', 'innovation', 'competition', 'technologyfirms']",1353
2020-10-25 19:23:44,"This #founder Jewel Burks Solomon sold her #startup to #Amazon at 27 — now as head of #Google for #Startups US, she's helping #giveback https://t.co/1vv9sGDEKO #Entrepreneur #FemaleFounders https://t.co/B0KwdCBgGx",b'MelissaOnline',"['founder', 'startup', 'Amazon', 'Google', 'Startups', 'giveback', 'Entrepreneur', 'FemaleFounders']",120182
2020-10-25 19:22:25,"🖥 Cloud Computing Chips Market Experience a Significant Impact in 2020 Influenced by COVID-19 Pandemic | Intel, Amazon, Google, Cambricon, Huawei, Microsoft, Baidu, AMD, NVIDIA - re:Jerusalem #strategicpeople #CloudComputing #Intel #Amazon #Google ... https://t.co/w20ODhywaA https://t.co/l1l06EcHm9",b'StrategicMCR',"['strategicpeople', 'CloudComputing', 'Intel', 'Amazon', 'Google']",597
2020-10-25 19:21:51,@haw_stuart @PhDForum @PhDVoice @AcademicChatter @OpenAcademics @PhDvent @Momademia @ResearchMminds @PhDfriendSana 🙋🏾‍♀️I'm on this table. Thank God for #Google,b'Tonia_Ishabiyi',['Google'],680
2020-10-25 19:21:48,Google Chrome Might Get A Dark Mode In The End - Well Isn't this swell? ;)  https://t.co/FJqJglMk5p  #google #chrome #news #tech #darkmode #internet,b'Techsall1',"['google', 'chrome', 'news', 'tech', 'darkmode', 'internet']",0
2020-10-25 19:20:00,Check out this massive #technology campus #Google is planning for #MountainView! 1.33 million sq. ft. https://t.co/95dLrY4Zej https://t.co/kDCr67yq4T,b'SFBayExcavation',"['technology', 'Google', 'MountainView']",296
2020-10-25 19:14:18,More on the call here: https://t.co/E3H66AKxXo   #ysec #constitutionallaw #freedomofexpression #freedomofspeech #facebook #google #apple #digitalage #internet #socialrights #fundamentalrights,b'jhillebrandpohl',"['ysec', 'constitutionallaw', 'freedomofexpression', 'freedomofspeech', 'facebook', 'google', 'apple', 'digitalage', 'internet', 'socialrights', 'fundamentalrights']",176
2020-10-25 19:13:21,#google actively suppressing all info on criminal #offset aiming a gun at innocent people including women and children,b'Railroad2Hell',"['google', 'offset']",14
2020-10-25 19:12:03,Learn how to create content that #Google loves.   Read on for practical advice on how to optimize your content so that it is shown high up in #Googlerankings - while also making sure your readers love it too.   Via @lilachbullock   #seo  https://t.co/W16DiM7UHF https://t.co/yD421tLTzL,b'KerryKnoll',"['Google', 'Googlerankings', 'seo']",9507
2020-10-25 19:11:03,Vlog #90: Mike Blumenthal On Some Of The Issues With Google Maps &amp; His History In The Space (Part One) #homebase #google #time #mikeblumenthal #vlog #seo via https://t.co/24j1B8v3U0 ☛ https://t.co/HMb4Sx6tzK https://t.co/zXLIAxBg0G,b'seotomation',"['homebase', 'google', 'time', 'mikeblumenthal', 'vlog', 'seo']",2443
2020-10-25 19:10:07,weight-life balance Inh. Marlies Hazelaar on #Google https://t.co/YqIhdyHNAb,b'marlieswlb',['Google'],340
2020-10-25 19:09:33,How the #Google Antitrust Case Trickles Down Onto Your Phone https://t.co/JRvT6Ye9pK,b'EchoTechDaily',['Google'],4622
2020-10-25 19:09:06,Google has Made AMP Reports More Comprehensive with Error Reports - https://t.co/GtLXULOZ6e #Google #AMP #SEO,b'search_hacker',"['Google', 'AMP', 'SEO']",11533
2020-10-25 19:05:16,How can you win the #0 position (featured snippets) on SERP? 🙄🙄 #searchengineoptimisation #contentmarketing #google #searchengineranking #googleads #onlinemarketing  https://t.co/dnf6mOeb1H,b'_afterush',"['searchengineoptimisation', 'contentmarketing', 'google', 'searchengineranking', 'googleads', 'onlinemarketing']",1211
2020-10-25 19:02:01,"Is #Google Helping End The Dominance Of .COM? Google is playing a significant role in the decline of .COM, through its investments in the #gTLD space &amp; its embracement of Generic top-level domains as equivalent to commonly used name endings: https://t.co/2dypwJTNLL  #DomainNames",b'Gangulytweets',"['Google', 'gTLD', 'DomainNames']",1006
2020-10-25 19:01:51,Drain Clearance UK Blocked Drains &amp; Toilets on #Google https://t.co/hlhOlvtr1y,b'drain_clear_uk',['Google'],298
2020-10-25 19:01:00,RE/MAX Defined Oxford on #Google https://t.co/FcQzgheFQo,b'REMAXDefined',['Google'],205
2020-10-25 19:00:16,"We write ready-to-publish #Google friendly website content for agencies and marketers.   Everything you need, from blogs to emails and web pages. 📝 💥 📈   💫 Go Content Shopping: https://t.co/eJuUwQ5CfD https://t.co/npeOoOb3sf",b'ExpWriters',['Google'],11893
2020-10-25 18:59:10,"Yes, and for those of you who read German, please read the chapter of my book #PrinzipMensch on #Apple taking 10 Billion from #Google for making its #browser the default and that this merits a higher fine under #GDPR  as this is not privacy be default. https://t.co/7aXQ8MMX8C https://t.co/44VqY6oPKu",b'PaulNemitz',"['PrinzipMensch', 'Apple', 'Google', 'browser', 'GDPR']",16244
2020-10-25 18:56:09,"Proud to share this paper which aimed to validate the Estimated Time of Arrival #ETA provided by 3 #navigation applications #GoogleMaps #HereWeGo #Waze, in Jordan. GoogleMaps has the most distinguished accuracy, up to 70%. #Google #Smartphones #Navigation https://t.co/Xhl7uW7SiY",b'alomarish',"['ETA', 'navigation', 'GoogleMaps', 'HereWeGo', 'Waze', 'Google', 'Smartphones', 'Navigation']",805
2020-10-25 18:55:09,Welcome to @SerenityRadioUK home to 100% #Health #Fitness &amp; #Wellbeing #Radio.... Download the Apps on #Google #Apple and #Alexa because we are listening to Hero (feat. Mariana Nolasco) by Boyce Avenue visit https://t.co/5AIJ1zKpva https://t.co/zZhQBYv0kT,b'UKSerenityRadio',"['Health', 'Fitness', 'Wellbeing', 'Radio', 'Google', 'Apple', 'Alexa']",1188
2020-10-25 18:54:55,My pic review @Chilis  32k views Check my #google page : https://t.co/ziiCZB6f4f https://t.co/tz4nJECb4g,b'LERUFFO',['google'],1978
2020-10-25 18:53:56,Soon be prepared for the final in the trilogy.  #google #crwrath #author #selfhelp #poetry https://t.co/b7b6cXJ0Id,b'CRWrath1',"['google', 'crwrath', 'author', 'selfhelp', 'poetry']",791
